,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,item,articleDE,articleEN,location,distance,sitelinks,thing,to_drop_key
5,,39.7555,-104.989,Snooze ,"Inventive, trendy (and ''really good'') breakfast is the show-stopper at the east edge of LoDo, and you can expect the place to get extremely crowded on weekends. The thick, rich hot chocolate is definitely worth ordering.",wikivoyage,red,2262 Larimer St ,http://www.snoozeeatery.com/ ,Eat_Mid-range,"(39.7555, -104.989)",,,,,,,,"(39.7555, -104.989)"
4,,39.7091,-104.988,Imperial Chinese ,The Imperial is Denver's premier Chinese restaurant and has been since the 1990s.,wikivoyage,red,431 S Broadway ,http://www.imperialchinesedenver.com/ ,Eat_Mid-range,"(39.7091, -104.988)",,,,,,,,"(39.7091, -104.988)"
3,,39.7113,-105.0234,Empress Seafood ,Empress has long been the queen of dim-sum and affordable yet flavorful seafood selections from all over Asia.,wikivoyage,red,2825 W Alameda Ave ,http://www.theempressrestaurant.com/ ,Eat_Mid-range,"(39.7113, -105.0234)",,,,,,,,"(39.7113, -105.0234)"
2,,39.746,-104.9814,D Bar Desserts ,"Dessert is the main course at d Bar, especially with celebrity chef Keegan Gerhard making the delectable desserts. The menu does includes savory items as well as Allegro Coffee to go with your sweets.",wikivoyage,red,494 E 19th Ave ,http://www.dbardenver.com/ ,Eat_Mid-range,"(39.746, -104.9814)",,,,,,,,"(39.746, -104.9814)"
1,,39.681637,-104.987232,Azucar Bakery ,"Café, dessert restaurant and bakery. Sit-down area with LavAzza coffee, fruit smoothies, pastries, Inca Kola, tarts, cookies, cupcakes, ice cream.",wikivoyage,red,1886 S Broadway ,http://www.azucarbakery.com ,Eat_Mid-range,"(39.681637, -104.987232)",,,,,,,,"(39.681637, -104.987232)"
0,,39.7618,-105.0194,Patzcuaro's Mexican Restaurant ,This neighborhood favorite has the most amazing tacos and green chili.,wikivoyage,red,2616 W 32nd Ave ,http://www.patzcuaros.com/ ,Eat_Mid-range,"(39.7618, -105.0194)",,,,,,,,"(39.7618, -105.0194)"
0,,39.7081,-104.9879,Blue Bonnet ,"A noisy bar featuring southwest/Tex-Mex in Denver. There is patio seating and two separate dining rooms that are a bit quieter than the main bar. Consistently rated a ""Best of"" in various local polls.",wikivoyage,red,457 S Broadway ,http://www.bluebonnetrestaurant.com/ ,Eat_Budget_Around the light rail station Alameda,"(39.7081, -104.9879)",,,,,,,,"(39.7081, -104.9879)"
0,,39.7102,-105.0258,Far East Center ,"Several southeast Asian restaurants located in this area offer a wide variety of pho, noodle houses, upscale Vietnamese, dim sum and other Asian cuisines. Pho 95, Pho Duy, Super Star Asian and Saigon Bowl are a few of the places to try in this diverse and delicious culinary corridor.",wikivoyage,red,Federal Blvd , ,Eat_Budget_West Denver,"(39.7102, -105.0258)",,,,,,,,"(39.7102, -105.0258)"
0,,39.7196,-104.9563,Cherry Cricket ,"Once featured on the Travel Channel's ''Man vs. Food'', the Cherry Cricket is known for having a massive variety of toppings to put on your burger, including such oddities as melted peanut butter, fried eggs, and cream cheese.",wikivoyage,red,2641 E 2nd Ave ,http://cherrycricket.com/ ,Eat_Budget_Around the Cherry Creek shopping mall,"(39.7196, -104.9563)",,,,,,,,"(39.7196, -104.9563)"
0,,39.7398,-104.9636,Pete's Kitchen ,This combination Greek restaurant and short-order diner is open 24 hours a day and has a great Greek salad and French toast. It's a favorite of local celebrities as well.,wikivoyage,red,1962 E Colfax Ave ,http://www.petesrestaurants.com/PetesKitchen.html ,Eat_Budget_Around the Cheesman Park,"(39.7398, -104.9636)",,,,,,,,"(39.7398, -104.9636)"
0,,39.6783,-104.9654,Jerusalem ,"Open until 3AM, this small but excellent Middle Eastern restaurant offers great no-frills food in a laid-back and hip atmosphere.",wikivoyage,red,1890 E Evans Ave ,http://www.jerusalemrestaurant.com/ ,Eat_Budget_Around the University of Denver,"(39.6783, -104.9654)",,,,,,,,"(39.6783, -104.9654)"
0,,39.73543,-104.98968,Levən Deli ,"A bakery with wine and a deli counter, or a deli with an active oven?  Either way, the baked goods and sandwiches are excellent. At 11am, the menu switches from breakfast to lunch. Outdoor seating is glorious in warm sunny weather.",wikivoyage,red,123 West 12th Avenue ,https://eatleven.com/deli/ ,Eat_Budget_Around the Molly Brown House Museum and Golden Triangle,"(39.73543, -104.98968)",,,,,,,,"(39.73543, -104.98968)"
0,,39.73679,-104.97938,Bennie Blanco's ,"Bennie Blanco's is a classic hole-in-the-wall pizza joint, and in this case the phrase is literal. There's no seating, but big, New York-style slices fresh from the oven can be had for as little as $3.00 a slice.",wikivoyage,red,616 E 13th Ave , ,Eat_Budget_Around the Molly Brown House Museum and Golden Triangle,"(39.73679, -104.97938)",,,,,,,,"(39.73679, -104.97938)"
0,,39.7276,-104.9983,El Taco de Mexico ,This small Mexican lunch-counter offers many delicious food choices for the adventurous palate.,wikivoyage,red,714 Santa Fe Dr ,http://eltacodemexicodenver.com/ ,Eat_Budget_Around the Museo de las Americas,"(39.7276, -104.9983)",,,,,,,,"(39.7276, -104.9983)"
2,,39.7527721,-104.9911964,La Popular Food Company ,,wikivoyage,red,2033 Lawrence St , ,Eat_Budget_Around the Coors Field,"(39.7527721, -104.9911964)",,,,,,,,"(39.7527721, -104.9911964)"
1,,39.7530997,-104.9904628,Denver Ted's Cheesesteaks ,,wikivoyage,red, 2020 Lawrence St Unit A, ,Eat_Budget_Around the Coors Field,"(39.7530997, -104.9904628)",,,,,,,,"(39.7530997, -104.9904628)"
0,,39.7541843,-104.9911311,Mexico City Lounge ,,wikivoyage,red, 2115 Larimer St, ,Eat_Budget_Around the Coors Field,"(39.7541843, -104.9911311)",,,,,,,,"(39.7541843, -104.9911311)"
5,,39.7427567,-104.9888991,Lazo Empanadas ,,wikivoyage,red,303 16th St Mall , ,Eat_Budget_Downtown,"(39.7427567, -104.9888991)",,,,,,,,"(39.7427567, -104.9888991)"
4,,39.7432365,-104.9888337,Bubu Republic ,,wikivoyage,red,303 16th St Mall #3 , ,Eat_Budget_Downtown,"(39.7432365, -104.9888337)",,,,,,,,"(39.7432365, -104.9888337)"
3,,39.7437265,-104.990139, Denver Döner,,wikivoyage,red,480 16th St Mall , ,Eat_Budget_Downtown,"(39.7437265, -104.990139)",,,,,,,,"(39.7437265, -104.990139)"
2,,39.7483454,-105.0003733,Wally's Wisconsin Tavern ,Bar & grill.,wikivoyage,red, 1417 Market St , ,Eat_Budget_Downtown,"(39.7483454, -105.0003733)",,,,,,,,"(39.7483454, -105.0003733)"
1,,39.7501173,-104.9996102,D'Corazon Mexican Restaurant ,,wikivoyage,red,1530 Blake St Unit C , ,Eat_Budget_Downtown,"(39.7501173, -104.9996102)",,,,,,,,"(39.7501173, -104.9996102)"
0,,39.7463,-104.9957,Sam's No. 3 ,"Just a block off the 16th Street Mall and across the street from the Denver Center of Performing Arts Complex, this family-owned restaurant has been feeding Denver and its visitors since 1927. Featured on Diners, Drive-ins & Dives for their Famous Kickin' Pork Green Chili, it's not a spot to be missed.",wikivoyage,red,1500 Curtis St ,http://samsno3.com/ ,Eat_Budget_Downtown,"(39.7463, -104.9957)",,,,,,,,"(39.7463, -104.9957)"
2,,39.75257,-105.0009764,Zoe Ma Ma ,Chinese street food,wikivoyage,red,1625 Wynkoop St , ,Eat_Budget_Around the Union Station,"(39.75257, -105.0009764)",,,,,,,,"(39.75257, -105.0009764)"
1,,39.75322,-104.99974,Olive & Finch ,"A small deli counter indoors serves grab and go coffee and sandwiches for the train commuters, while a dozen tables on the patio allow for more relaxed dining. Order at the counter, and staff bring you the food.",wikivoyage,red,1701 Wynkoop St ,https://www.oliveandfinch.com/location/olive-finch-union-station/ ,Eat_Budget_Around the Union Station,"(39.75322, -104.99974)",,,,,,,,"(39.75322, -104.99974)"
0,,39.7509,-104.9999,Illegal Pete's ,"A local favorite hangout with great, cheap burritos. Its patio is directly on the 16th St Mall, making it a great place to people watch.",wikivoyage,red,1530 16th St #101 ,http://www.illegalpetes.com/ ,Eat_Budget_Around the Union Station,"(39.7509, -104.9999)",,,,,,,,"(39.7509, -104.9999)"
0,,39.7593208,-104.9845439,The Denver Central Market ,,wikivoyage,red,2669 Larimer St , ,Eat_Food markets,"(39.7593208, -104.9845439)",,,,,,,,"(39.7593208, -104.9845439)"
2,,39.72019,-104.95317,The Wizard's Chest ,Magical toy and costume shop.,wikivoyage,red,230 Fillmore St ,http://www.wizardschest.com/ ,Buy_Specific retailers,"(39.72019, -104.95317)",,,,,,,,"(39.72019, -104.95317)"
1,,39.7398323,-104.956641,The Tattered Cover ,"The area's largest and best-known bookstore, selling new and used books. The bookstore hosts author readings and other educational programs at their two downtown locations.",wikivoyage,red, ,http://www.tatteredcover.com/ ,Buy_Specific retailers,"(39.7398323, -104.956641)",,,,,,,,"(39.7398323, -104.956641)"
0,,39.7401,-104.9742,Angelo's CDs & More ,"Eclectic record store offering thousands of new and used vinyl records, CDs, and DVDs.",wikivoyage,red,1959 S. Broadway ,https://www.angeloscds.com/ ,Buy_Specific retailers,"(39.7401, -104.9742)",,,,,,,,"(39.7401, -104.9742)"
3,,39.7482,-104.9999,Larimer Square ,,wikivoyage,red,,"https://www.larimersquare.com/ offers some of the best shopping districts in the city and was one of the first urban shopping concepts, dating back to the 1960s.  The area is full of all kinds of stuff from clothing to furniture.  Check out the district's rich history, as well. The main part is along Larimer Street between 14th and 16th Streets.",Buy_Districts,"(39.7482, -104.9999)",,,,,,,,"(39.7482, -104.9999)"
2,,39.742043,-104.991531,Let's Roam Denver Brewery Tour ,Guided walking tour in downtown Denver's famed Brewery district LoDO. The tour is a fun pub brawl crawl combined brewery tour.,wikivoyage,red,2201 Arapahoe St ,https://www.letsroam.com/bar_hunt/LODO_Denver_Bar_Crawl ,Do_Brewery tours,"(39.742043, -104.991531)",,,,,,,,"(39.742043, -104.991531)"
1,,39.75363,-105.0007481,Denver Microbrew Tour ,"Guided walking tour in downtown Denver’s historic LODO (lower downtown) area. The tour includes a brewery tour, beer samplings at several microbreweries, everything you want to know about beer, and local Denver history.",wikivoyage,red,Denver Downtown ,http://denvermicrobrewtour.com/ ,Do_Brewery tours,"(39.75363, -105.0007481)",,,,,,,,"(39.75363, -105.0007481)"
0,,39.754,-104.9885,Great Divide Brewing Company ,This celebrated local microbrewery is helping make Denver an international destination for beer-lovers. Learn firsthand how they do it. Tours happen Monday-Saturday.,wikivoyage,red,2201 Arapahoe St ,http://www.greatdivide.com ,Do_Brewery tours,"(39.754, -104.9885)",,,,,,,,"(39.754, -104.9885)"
0,,39.682106,-104.961592,Denver Pioneers ,"The University of Denver (DU), which plays NCAA Division I sports, mostly in the Summit League. With no football program, the highest-profile sports are men's basketball, men's ice hockey (in which it is a traditional powerhouse, playing in the National Collegiate Hockey Conference), and men's lacrosse (an emerging national power in the Big East Conference).",wikivoyage,red,"Ritchie Center, 2240 E. Buchtel Blvd ",https://denverpioneers.com/ ,Do_Sports,"(39.682106, -104.961592)",,,,,,,,"(39.682106, -104.961592)"
3,,39.80569,-104.89188,Denver Barbarians Rugby Club ,"The lower-profile but more successful of Denver's two rugby union teams, competing in the U.S. Rugby Super League since 1967 with three championships to their name.",wikivoyage,red,"Dick's Sporting Goods Park, 6000 Victory Way, Commerce City ",https://www.denverbarbariansrugby.com/ ,Do_Sports,"(39.80569, -104.89188)",,,,,,,,"(39.80569, -104.89188)"
2,,39.69925,-104.93496,Glendale Raptors Rugby Club ,"Rugby union club whose top side competes in Major League Rugby, the USA's latest attempt at a professional league in the sport. The organization also fields women's, developmental men's, and youth teams, some of which play as the Glendale Merlins. Also of note: In 2018, Infinity Park became home to the USA Women's Sevens, a tournament in the World Rugby Women's Sevens Series for national teams in rugby sevens, a variant of union with 7 players per side instead of 15, with halves of 7 minutes instead of 40.",wikivoyage,red,"Infinity Park, 4599 E. Tennessee Ave., Glendale ",https://www.glendaleraptors.com ,Do_Sports,"(39.69925, -104.93496)",,,,,,,,"(39.69925, -104.93496)"
1,,39.7485,-105.0074,Colorado Mammoth ,"They may have only won one Champions' Cup, in 2006, but the Mammoth are a perennial force to be reckoned within the National Lacrosse League. They play at '''Ball Arena''', and tickets are easy to come by (and a relative steal, starting at $10 for single seats).",wikivoyage,red,"Ball Arena, 1000 Chopper Circle ",http://www.coloradomammoth.com/ ,Do_Sports,"(39.7485, -105.0074)",,,,,,,,"(39.7485, -105.0074)"
3,,39.7485,-105.0079,Denver Nuggets ,"After decades of disappointment, Denver's [[Basketball in North America",wikivoyage,red,"Ball Arena, 1000 Chopper Circle ",http://www.nba.com/nuggets/ ,Do_Sports,"(39.7485, -105.0079)",,,,,,,,"(39.7485, -105.0079)"
2,,39.75611,-104.99406,Colorado Rockies ,Denver's [[Baseball in the United States,wikivoyage,red,"Coors Field, 2001 Blake St ",http://colorado.rockies.mlb.com ,Do_Sports,"(39.75611, -104.99406)",,,,,,,,"(39.75611, -104.99406)"
1,,39.7489,-105.0076,Colorado Avalanche ,"In 1995, the erstwhile [[Quebec City",wikivoyage,red,"Ball Arena, 1000 Chopper Circle ",http://avalanche.nhl.com ,Do_Sports,"(39.7489, -105.0076)",,,,,,,,"(39.7489, -105.0076)"
0,,39.74394,-105.02008,Denver Broncos ,The Broncos are among the most successful teams in the [[American Football,wikivoyage,red,"Empower Field at Mile High, 1701 Bryant St ",http://www.denverbroncos.com ,Do_Sports,"(39.74394, -105.02008)",,,,,,,,"(39.74394, -105.02008)"
6,,39.7769,-105.0437,Oriental Theater ,"Yet another movie palace turned music venue, the Oriental is the Berkeley neighborhood's destination of choice for everyone from rock and rollers to stand-up comedy fans to arthouse cinephiles.",wikivoyage,red,4335 W 44th Ave ,http://www.theorientaltheater.com ,Do_Live music,"(39.7769, -105.0437)",,,,,,,,"(39.7769, -105.0437)"
5,,39.74018,-104.97529,Ogden Theatre ,"Like the smaller Bluebird, the Ogden Theatre is another old silent movie house and vaudeville hall that's been repurposed as a music venue. Whatever your favorite genre - rock, hip-hop, R&B, electronica, country - you can probably find a show you like at this affable midsize venue.",wikivoyage,red,935 E Colfax Ave ,https://www.ogdentheatre.com/ ,Do_Live music,"(39.74018, -104.97529)",,,,,,,,"(39.74018, -104.97529)"
4,,39.73983,-104.96244,Lion's Lair ,"Famous, or should we say ''in''famous, dive bar in Colfax that's been a gathering place for Denver-area punk, hardcore, and thrash fans since the 80s. The drinks are cheap, the lights are dim, and the ambience is grungy - and that's meant in a good way.",wikivoyage,red,2022 E. Colfax Ave ,http://lionslairco.com/ ,Do_Live music,"(39.73983, -104.96244)",,,,,,,,"(39.73983, -104.96244)"
3,,39.75992,-104.98381,Larimer Lounge ,"You can't miss this hipster-friendly club and concert hall in RiNo, with huge, brightly painted Op Art murals covering the whole front of the building. Catch mostly local rock, country, and electronica acts, with a few national touring artists to mix things up, in an ambience that's a lot cleaner and less skeevy than some of the dives around town.",wikivoyage,red,2721 Larimer St ,http://larimerlounge.com/ ,Do_Live music,"(39.75992, -104.98381)",,,,,,,,"(39.75992, -104.98381)"
2,,39.71632,-104.98774,hi-dive ,"A small, scruffy bar with character to the hilt, hi-dive is mostly a place to go if you want to check out Denver's local music scene. But it's also made a name for itself as a place rising stars play just before they make it big, so come out to a show here and maybe you can say you ""saw them when....""",wikivoyage,red,7 S Broadway ,http://www.hi-dive.com/ ,Do_Live music,"(39.71632, -104.98774)",,,,,,,,"(39.71632, -104.98774)"
1,,39.74038,-104.97724,Fillmore Auditorium ,"Capitol Hill is where you'll find what may be the epicenter of Denver's live music scene. This cavernous space is famous for its dual Minors with Adults Liquor License, so if you're underage, you're not necessarily segregated into crappy seats.",wikivoyage,red,1510 Clarkson St , ,Do_Live music,"(39.74038, -104.97724)",,,,,,,,"(39.74038, -104.97724)"
0,,39.74036,-104.94835,Bluebird Theater ,"A beautiful old World War I-era silent movie palace on Colfax Avenue, now repurposed as a music hall where concerts in a variety of genres (primarily rock, but also blues, country, bluegrass and the like) are presented in an intimate setting.",wikivoyage,red,3317 E Colfax Ave ,http://www.bluebirdtheater.net/ ,Do_Live music,"(39.74036, -104.94835)",,,,,,,,"(39.74036, -104.94835)"
0,,39.75076,-104.98533,Mercury Cafe ,"Highly recommended. This popular restaurant/cafe/event center is a must for any lovers of poetry, theater, or counterculture. Live music almost every night, salsa classes, and more. Particularly recommended Sundays nights, when it hosts Denver's best poetry slam. Often, you might run into well-known names like Andrea Gibson. Check out their schedule for more information.",wikivoyage,red,2199 California St ,http://www.mercurycafe.com/ ,Do_Performing arts,"(39.75076, -104.98533)",,,,,,,,"(39.75076, -104.98533)"
